id,(Intercept),conditionControl
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella,0.23829838116212643,-0.29826077426945513
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__dgA-11_gut_group,0.7089811930205729,-1.5736625423449513
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus,0.5614904569393934,-1.426171806263772
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,0.5979184097347419,-1.4625997590591207
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Asteroleplasma,-0.4214659512416878,0.3295452152568881
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudocitrobacter,0.6862382484691405,-1.5509195977935195
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum,-0.42146595124168784,0.31791521134816486
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus,2.0112636205545256,-2.1533520304048626
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Lawsonella,0.8345041789698808,-1.6991855282942598
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus,0.3146437935499222,-0.44321539808269084
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Finegoldia,0.3146437935499221,-0.6036788696257894
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_UCG-006,-0.4214659512416878,0.4383747330713494
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,-0.4214659512416876,0.29289434670891884
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Allisonella,-0.42146595124168784,0.27937754139135024
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas,0.9638499350479188,-1.8285312843722976
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Ezakiella,-0.4214659512416878,0.7992379268113092
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Caproiciproducens,0.25554659903386456,-1.1202279483582434
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__uncultured,-0.42146595124168773,0.2337971521928614
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__,0.026473916065325953,-0.21414271511415228
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__DTU089,0.23829838116212687,-1.1029797304865057
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Mogibacterium,-0.4214659512416878,0.1980219412826933
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-004,-0.42146595124168773,0.17801126436430909
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio,-0.4214659512416878,0.4152814030385957
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus,0.5245814572378771,-0.8694024211422966
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola,0.1780078669579045,-1.0426892162822832
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,-0.019106473133162882,0.240376479272205
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__uncultured,0.12784019309236694,-0.992521542416746
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__S5-A14a,0.12784019309236694,-0.5901620643082205
d__Bacteria;p__Spirochaetota;c__Brachyspirae;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira,0.12784019309236694,-0.9925215424167457
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001,0.12784019309236694,-0.4432153980826908
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga,-0.4214659512416878,0.106090746251364
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;__;__,0.09839443417827098,-0.9630757835026498
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Murdochiella,0.09839443417827098,-0.9630757835026498
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia,-0.42146595124168773,0.07664498733726793
d__Bacteria;__;__;__;__;__,0.9942741687922987,-1.064442060529691
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter,0.02647391606532573,-0.8911552653897044
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella,-0.42146595124168773,0.004724469224322736
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;__,0.2555465990338647,-0.6722880810512297
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__,-0.14681287907466045,-0.3155089921411932
d__Bacteria;p__Firmicutes;__;__;__;__,0.3011269882323533,-1.165808337556732
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__P5D1-392;g__P5D1-392,-0.07489236096171514,-0.7897889883626636
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis,-0.07489236096171514,-0.7897889883626636
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas,-0.4214659512416878,-0.0966418078027183
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,-0.42146595124168773,-0.09664180780271847
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;__,-0.14681287907466045,-0.7178684702497182
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;__;__,-0.14681287907466045,-0.37129487996974564
